3.356056213378906250e-01,3.045208379626274109e-02,-4.345606863498687744e-01,3.405187427997589111e-01,-3.789730072021484375e-01,-1.168571487069129944e-01,2.319957017898559570e-01,-3.311554491519927979e-01,3.716293573379516602e-01,-1.522609144449234009e-01,4.966400563716888428e-01,-1.690656691789627075e-01,3.500639796257019043e-01,1.974804103374481201e-01,-2.208817601203918457e-01,5.532479286193847656e-01,1.394470408558845520e-02,-1.425125747919082642e-01,-1.314241737127304077e-01,-5.440330877900123596e-02,8.891235291957855225e-02,3.364489227533340454e-02,-3.251452744007110596e-01,3.510443270206451416e-01,3.743925988674163818e-01,4.088547825813293457e-01,-3.030984401702880859e-01,-9.197256714105606079e-02,-1.941612362861633301e-01,1.538991183042526245e-02,3.902180492877960205e-01,1.078140512108802795e-01,3.773029446601867676e-01,4.478289484977722168e-01,-9.911347925662994385e-02,-1.747207790613174438e-01,1.221386119723320007e-01,-3.340230584144592285e-01,-1.748227179050445557e-01,4.391094148159027100e-01,3.448506891727447510e-01,-2.183089256286621094e-01,5.091810226440429688e-01,-2.209250070154666901e-02,4.575981795787811279e-01,1.116984114050865173e-01,2.723991274833679199e-01,7.279660701751708984e-01,1.976981610059738159e-01,2.686779499053955078e-01,5.778512358665466309e-02,1.016160175204277039e-01,5.050716996192932129e-01,-4.321008548140525818e-02,1.087773293256759644e-01,3.112794086337089539e-02,-1.795783340930938721e-01,4.493125379085540771e-01,5.197164043784141541e-02,9.772301465272903442e-02,-3.841338157653808594e-01,3.343034684658050537e-01,-2.282690107822418213e-01,5.729236006736755371e-01
-1.399643570184707642e-01,-2.139264717698097229e-02,-1.195401549339294434e-01,-1.497014164924621582e-01,-6.487304717302322388e-02,-3.897527754306793213e-01,2.737290561199188232e-01,1.203615143895149231e-01,2.761509828269481659e-02,-6.253179311752319336e-01,4.161790609359741211e-01,1.257825791835784912e-01,1.237878501415252686e-01,4.102650582790374756e-01,7.680778503417968750e-01,4.388459622859954834e-01,6.117248535156250000e-01,2.833136320114135742e-01,-2.018962949514389038e-01,5.720860958099365234e-01,-3.238416910171508789e-01,1.872378140687942505e-01,-2.457515746355056763e-01,-2.501830160617828369e-01,-4.381247460842132568e-01,1.361412703990936279e-01,-1.965878307819366455e-01,-2.033250778913497925e-01,4.294671416282653809e-01,-3.011280894279479980e-01,5.329796671867370605e-02,8.834153413772583008e-02,-1.981645375490188599e-01,2.853398025035858154e-01,-2.150771766901016235e-01,-4.603685438632965088e-01,-3.493229746818542480e-01,-4.133214354515075684e-01,2.984772920608520508e-01,-4.718596935272216797e-01,2.419280111789703369e-01,-1.248994469642639160e-01,1.560937911272048950e-01,-1.531597524881362915e-01,4.432898759841918945e-01,2.357231825590133667e-01,-2.427344322204589844e-01,-1.158859431743621826e-01,1.247659176588058472e-01,3.501440584659576416e-01,1.561793535947799683e-01,-1.704862564802169800e-01,-6.273503415286540985e-03,-2.350935190916061401e-01,3.591505885124206543e-01,-3.495439887046813965e-01,-3.522529006004333496e-01,4.860965907573699951e-01,-2.584860324859619141e-01,1.786008924245834351e-01,5.737195014953613281e-01,2.776402235031127930e-01,7.325299084186553955e-02,3.117436170578002930e-01
-3.606387078762054443e-01,-5.181894898414611816e-01,2.077023833990097046e-01,1.297744959592819214e-01,-4.167630076408386230e-01,-1.780066341161727905e-01,-3.046354651451110840e-02,1.821339130401611328e-01,6.185194849967956543e-02,1.005061157047748566e-02,3.893529176712036133e-01,3.351507186889648438e-01,2.677980065345764160e-01,6.411533355712890625e-01,8.917558938264846802e-02,-1.672789603471755981e-01,-6.761254370212554932e-02,-3.546477258205413818e-01,-7.623210549354553223e-01,-1.060637310147285461e-01,2.289654165506362915e-01,-2.853961586952209473e-01,3.952173292636871338e-01,2.363326698541641235e-01,-2.939281463623046875e-01,-1.682354658842086792e-01,-1.600178331136703491e-01,3.517892062664031982e-01,1.276013553142547607e-01,3.946629762649536133e-01,-3.227351903915405273e-01,-1.750796288251876831e-01,3.200187683105468750e-01,1.514390259981155396e-01,6.932342052459716797e-01,-3.798867389559745789e-02,-2.446863502264022827e-01,2.893828153610229492e-01,1.798499077558517456e-01,3.068666458129882812e-01,5.735547468066215515e-02,-2.784889936447143555e-01,3.631944954395294189e-01,-1.524857431650161743e-01,1.493568867444992065e-01,9.335387498140335083e-02,8.391236513853073120e-02,-2.119479328393936157e-01,-1.075646877288818359e-01,4.732713848352432251e-02,3.671551942825317383e-01,-4.601712226867675781e-01,2.443512976169586182e-01,2.820005118846893311e-01,3.027440011501312256e-01,1.210403814911842346e-01,-9.574243426322937012e-02,1.764563173055648804e-01,5.130027532577514648e-01,-4.768899679183959961e-01,1.673603355884552002e-01,1.679221689701080322e-01,1.312729567289352417e-01,-6.938325613737106323e-02
-2.045861035585403442e-01,-1.322451382875442505e-01,9.233283996582031250e-02,1.514263600111007690e-01,9.976857155561447144e-02,3.017430901527404785e-01,-1.430284976959228516e-01,-3.480221033096313477e-01,1.786088198423385620e-01,4.269449040293693542e-03,2.347354292869567871e-01,2.299994677305221558e-01,-1.655272096395492554e-01,5.589470863342285156e-01,-1.283988952636718750e-01,-4.818243384361267090e-01,2.851761877536773682e-01,2.149140834808349609e-01,3.870038390159606934e-01,-2.054250687360763550e-01,-2.482017427682876587e-01,-4.142243564128875732e-01,5.047786235809326172e-01,5.113732218742370605e-01,1.821667402982711792e-01,3.075989186763763428e-01,1.916263699531555176e-01,-3.630345463752746582e-01,4.250338673591613770e-01,1.446507871150970459e-01,4.736354053020477295e-01,-2.260933667421340942e-01,7.074825167655944824e-01,2.773621082305908203e-01,1.284720748662948608e-02,-2.276839017868041992e-01,-1.976265162229537964e-01,5.719103217124938965e-01,-1.159485653042793274e-01,-3.312782570719718933e-02,4.692356288433074951e-02,-3.937083482742309570e-01,-4.779626429080963135e-02,-2.101553231477737427e-01,-2.371659874916076660e-02,1.012779921293258667e-01,4.741989374160766602e-01,-2.029115408658981323e-01,-1.380575001239776611e-01,-8.851889520883560181e-02,-3.614434599876403809e-02,-1.691956073045730591e-01,-1.125382259488105774e-01,3.689908087253570557e-01,3.218151032924652100e-01,-7.224262505769729614e-02,-1.380219012498855591e-01,5.766591429710388184e-01,2.399130463600158691e-01,1.807766407728195190e-01,4.663380682468414307e-01,7.179690897464752197e-02,1.740006953477859497e-01,-2.431540936231613159e-01
1.653912663459777832e-01,-3.743445873260498047e-01,-1.275419592857360840e-01,-1.297591626644134521e-02,-9.788275929167866707e-04,1.604973375797271729e-01,5.374698638916015625e-01,-3.848629593849182129e-01,-6.461887061595916748e-02,-1.534628272056579590e-01,3.500919938087463379e-01,8.115336298942565918e-02,4.224623143672943115e-01,2.293664664030075073e-01,-1.062639951705932617e-01,-1.285112947225570679e-01,3.598459064960479736e-01,8.565047383308410645e-02,-3.282715678215026855e-01,-3.514840602874755859e-01,4.101973399519920349e-02,-1.565935164690017700e-01,-3.729963600635528564e-01,3.724857270717620850e-01,-2.148263603448867798e-01,-4.909628033638000488e-01,-2.501759491860866547e-02,2.648764550685882568e-01,-1.286861151456832886e-01,3.425514101982116699e-01,-1.337236166000366211e-01,6.075386330485343933e-02,1.745134890079498291e-01,-1.602004170417785645e-01,3.269460499286651611e-01,-3.161397278308868408e-01,-3.816335648298263550e-02,-3.306713402271270752e-01,6.396108865737915039e-02,2.368782162666320801e-01,-2.570551335811614990e-01,3.224259018898010254e-01,-2.608574740588665009e-02,2.532091736793518066e-01,3.773751258850097656e-01,7.925682701170444489e-03,3.005727529525756836e-01,1.459439694881439209e-01,-1.230501290410757065e-02,3.281786143779754639e-01,-8.231494575738906860e-02,-7.768288720399141312e-03,3.478510975837707520e-01,-2.833804190158843994e-01,-2.141667008399963379e-01,-5.119867250323295593e-02,1.472402364015579224e-01,-2.669050395488739014e-01,4.814178496599197388e-02,-3.468704223632812500e-01,2.181613743305206299e-01,5.537181496620178223e-01,3.161770999431610107e-01,4.587195515632629395e-01
2.858707606792449951e-01,-4.115718416869640350e-03,-3.448212444782257080e-01,9.806400537490844727e-02,-1.614302396774291992e-01,2.448486983776092529e-01,4.796129763126373291e-01,-5.044337511062622070e-01,2.692831754684448242e-01,6.943251192569732666e-02,4.361780360341072083e-03,1.285056918859481812e-01,-2.516231536865234375e-01,3.281586468219757080e-01,2.103020995855331421e-01,4.048957526683807373e-01,-7.664029300212860107e-02,-1.338305920362472534e-01,-1.798429787158966064e-01,5.974361300468444824e-02,-4.574773013591766357e-01,-2.566286623477935791e-01,-2.270564436912536621e-01,4.666942059993743896e-01,-1.098426431417465210e-01,-2.219938635826110840e-01,-1.395222395658493042e-01,4.366246759891510010e-01,-2.570222616195678711e-01,-2.727311849594116211e-01,3.952086437493562698e-03,1.832864880561828613e-01,9.384445101022720337e-02,-1.404401361942291260e-01,1.137725561857223511e-01,1.303728073835372925e-01,-1.135184317827224731e-01,1.775075048208236694e-01,4.827306792140007019e-02,2.681388854980468750e-01,6.038659214973449707e-01,-1.708744168281555176e-01,4.631477296352386475e-01,-6.245099008083343506e-02,-5.451893061399459839e-02,2.674061655998229980e-01,4.361180961132049561e-01,8.297194540500640869e-02,-3.919219225645065308e-02,-3.927450254559516907e-02,-4.741096794605255127e-01,2.916732728481292725e-01,1.544416248798370361e-01,2.520569264888763428e-01,-4.863289594650268555e-01,1.211155652999877930e-01,1.225209087133407593e-01,2.622939944267272949e-01,3.337278664112091064e-01,-7.535936683416366577e-02,-2.867018580436706543e-01,-1.447723153978586197e-02,-3.457129299640655518e-01,3.912787735462188721e-01
2.178373932838439941e-01,-6.521058827638626099e-02,3.559605777263641357e-01,1.345488280057907104e-01,-1.861113682389259338e-02,5.315018817782402039e-02,-2.454871237277984619e-01,3.519621789455413818e-01,1.036391928791999817e-01,1.506521254777908325e-01,-6.637552380561828613e-02,1.791636943817138672e-01,3.049957752227783203e-01,-1.196233406662940979e-01,-2.929903268814086914e-01,-1.757265031337738037e-01,-1.030614376068115234e-01,2.219351828098297119e-01,1.239303871989250183e-01,-7.579800486564636230e-02,9.930603951215744019e-02,2.065520584583282471e-01,3.484214246273040771e-01,2.205070257186889648e-01,-4.711740091443061829e-02,9.985177218914031982e-02,4.650104939937591553e-01,9.398494660854339600e-02,8.180938661098480225e-02,3.950074911117553711e-01,2.934386394917964935e-02,1.573642343282699585e-02,1.933878064155578613e-01,2.508056908845901489e-02,3.682789504528045654e-01,2.503497302532196045e-01,9.202734380960464478e-02,-2.730565965175628662e-01,-2.404323518276214600e-01,-7.574871182441711426e-02,-3.756522238254547119e-01,8.008374273777008057e-02,-7.259846199303865433e-03,3.565340638160705566e-01,-3.152775764465332031e-02,2.079747915267944336e-01,-6.559304893016815186e-02,8.782822638750076294e-02,3.414371982216835022e-03,6.541355699300765991e-02,3.130193650722503662e-01,1.985151916742324829e-01,-1.288463473320007324e-01,-5.335909128189086914e-02,1.147097870707511902e-01,3.053820431232452393e-01,3.506063818931579590e-01,-2.934634983539581299e-01,8.676835894584655762e-02,-1.583987772464752197e-01,-2.577333152294158936e-01,2.724940180778503418e-01,4.386399388313293457e-01,-1.616219282150268555e-01
-3.960894942283630371e-01,-2.458664625883102417e-01,2.088503241539001465e-01,-3.030110336840152740e-02,1.741049140691757202e-01,-3.547269403934478760e-01,1.519897580146789551e-01,3.693678379058837891e-01,2.139453738927841187e-01,-2.154429703950881958e-01,6.138570904731750488e-01,-5.596795678138732910e-01,-1.038584560155868530e-01,5.754240751266479492e-01,2.823749184608459473e-01,1.132576838135719299e-01,-4.270381294190883636e-03,5.177840590476989746e-01,1.246423423290252686e-01,-1.154172495007514954e-01,5.974895134568214417e-02,1.298702359199523926e-01,2.968134284019470215e-01,-1.496760100126266479e-01,-2.434196323156356812e-02,3.665568828582763672e-01,2.056748047471046448e-02,-3.728065192699432373e-01,1.567089855670928955e-01,-4.146333932876586914e-01,-1.045290082693099976e-01,2.504326403141021729e-01,-3.224823996424674988e-02,2.210698425769805908e-01,-2.070432454347610474e-01,-1.306091155856847763e-02,8.463398367166519165e-02,2.855443358421325684e-01,-1.836452186107635498e-01,-2.327854931354522705e-01,-2.745294570922851562e-01,-1.871480494737625122e-01,2.691932320594787598e-01,-1.673259288072586060e-01,4.476469755172729492e-01,-2.881026454269886017e-02,3.888519108295440674e-02,-1.833283007144927979e-01,4.217721819877624512e-01,-2.767452597618103027e-01,1.111736744642257690e-01,-1.000238023698329926e-02,2.860600054264068604e-01,-1.187963932752609253e-01,4.714271426200866699e-01,-2.110028713941574097e-01,-3.109977841377258301e-01,1.122634559869766235e-01,-5.016746520996093750e-01,4.556224048137664795e-01,-2.468753792345523834e-02,2.275802344083786011e-01,-1.562179774045944214e-01,-2.101575285196304321e-01
2.383988909423351288e-02,2.627600133419036865e-01,1.775594055652618408e-01,-5.589564144611358643e-02,-1.594883948564529419e-01,2.537094354629516602e-01,-1.100604087114334106e-01,-5.078947171568870544e-02,1.977117359638214111e-01,1.798092871904373169e-01,-2.737310528755187988e-01,5.683088302612304688e-01,2.672480344772338867e-01,-1.225550845265388489e-01,-1.673620641231536865e-01,-2.781651914119720459e-01,2.258865833282470703e-01,1.528206914663314819e-01,-1.919615417718887329e-01,-2.714079022407531738e-01,3.202277123928070068e-01,-3.700591325759887695e-01,3.486560881137847900e-01,3.181455433368682861e-01,-3.111392026767134666e-03,3.911922872066497803e-02,-4.557548835873603821e-02,1.626798063516616821e-01,4.059823453426361084e-01,-1.417104750871658325e-01,-2.897270917892456055e-01,4.399024695158004761e-02,-5.794847011566162109e-02,-9.731125086545944214e-02,3.474231064319610596e-01,2.961906492710113525e-01,3.592001497745513916e-01,-1.130067110061645508e-01,2.598494291305541992e-01,1.858328580856323242e-01,-2.069589346647262573e-01,1.024195924401283264e-01,-3.095301687717437744e-01,2.465566061437129974e-02,-1.725070029497146606e-01,6.430250406265258789e-02,7.590698450803756714e-02,-1.798433065414428711e-01,8.159141987562179565e-02,3.597292006015777588e-01,1.852868241257965565e-03,1.898161619901657104e-01,-3.449008166790008545e-01,3.695459663867950439e-01,-1.850261092185974121e-01,3.679602146148681641e-01,5.141774415969848633e-01,-3.496304154396057129e-01,5.211557149887084961e-01,1.851289160549640656e-02,-1.027829200029373169e-01,-6.466881185770034790e-02,-1.237891316413879395e-01,2.168015241622924805e-01
-1.027963086962699890e-01,3.946675360202789307e-02,-1.407546699047088623e-01,2.033695951104164124e-02,1.537138223648071289e-01,3.166575431823730469e-01,-2.457381933927536011e-01,3.725823760032653809e-01,1.617813110351562500e-01,-1.196727603673934937e-01,3.253879547119140625e-01,3.727988302707672119e-01,2.093983888626098633e-01,1.528348773717880249e-01,4.776223003864288330e-02,4.550390876829624176e-03,1.885491907596588135e-01,2.635682821273803711e-01,3.849819004535675049e-01,1.440501492470502853e-02,2.564819753170013428e-01,4.876792430877685547e-02,3.396017253398895264e-01,-1.140415295958518982e-01,-1.112432777881622314e-01,2.544508874416351318e-01,2.294668257236480713e-01,-1.640062928199768066e-01,4.041712358593940735e-02,-4.724530503153800964e-02,3.339912295341491699e-01,-2.229966074228286743e-01,-2.297578155994415283e-01,-1.833448745310306549e-02,1.223751902580261230e-01,2.526856958866119385e-01,-9.340894967317581177e-02,1.034502685070037842e-01,9.788031131029129028e-02,-6.324361264705657959e-02,-2.367623150348663330e-01,1.372842043638229370e-01,-2.937515079975128174e-01,3.846536874771118164e-01,-1.459607779979705811e-01,3.009105026721954346e-01,1.538054645061492920e-02,2.178250849246978760e-01,3.553381189703941345e-02,2.903540134429931641e-01,1.677459329366683960e-01,5.057768523693084717e-02,2.302057594060897827e-01,-1.557622700929641724e-01,2.845031321048736572e-01,1.468346267938613892e-01,-5.357335507869720459e-02,1.985905170440673828e-01,2.461234033107757568e-01,-1.619954705238342285e-01,2.225045859813690186e-01,1.461497694253921509e-01,2.018477469682693481e-01,-1.296251863241195679e-01
