3.492675423622131348e-01,6.140199303627014160e-01,7.557106614112854004e-01,3.649887442588806152e-01,4.622448682785034180e-01,7.420860528945922852e-01,3.567673861980438232e-01,5.854663848876953125e-01,4.304699003696441650e-01,5.496046543121337891e-01,9.129946231842041016e-01,3.813292384147644043e-01,7.787405252456665039e-01,6.627671718597412109e-01,3.740254938602447510e-01,4.260792434215545654e-01,4.482952952384948730e-01,4.746843874454498291e-01,3.728954493999481201e-01,5.732876658439636230e-01,7.062011361122131348e-01,5.482317209243774414e-01,4.308595061302185059e-01,6.699159145355224609e-01,5.907877087593078613e-01,3.686084449291229248e-01,5.748619437217712402e-01,3.628771305084228516e-01,5.459038019180297852e-01,1.691574752330780029e-01,6.271340250968933105e-01,4.873453974723815918e-01,7.576199173927307129e-01,6.245535016059875488e-01,6.613569259643554688e-01,6.375540494918823242e-01,6.250549554824829102e-01,5.960218906402587891e-01,4.708718359470367432e-01,1.844359338283538818e-01
5.974560976028442383e-01,4.686590135097503662e-01,6.513799428939819336e-01,7.401945590972900391e-01,4.163548648357391357e-01,7.796869277954101562e-01,5.388405323028564453e-01,2.588400542736053467e-01,7.168368101119995117e-01,4.767811894416809082e-01,5.689681768417358398e-01,4.164927303791046143e-01,6.399192214012145996e-01,4.251880645751953125e-01,5.559508204460144043e-01,4.624700248241424561e-01,4.230107963085174561e-01,4.273608028888702393e-01,5.621520876884460449e-01,7.787215113639831543e-01,5.000724792480468750e-01,6.495004892349243164e-01,6.222647428512573242e-01,4.392784833908081055e-01,8.064444065093994141e-01,6.215018630027770996e-01,8.276884555816650391e-01,6.103370785713195801e-01,7.877983450889587402e-01,5.535343289375305176e-01,7.909145951271057129e-01,6.424852609634399414e-01,5.633744597434997559e-01,5.568054318428039551e-01,6.176825165748596191e-01,7.665884494781494141e-01,5.792065858840942383e-01,2.881475389003753662e-01,6.431983113288879395e-01,5.509319305419921875e-01
3.622257709503173828e-01,1.998804658651351929e-01,2.044250816106796265e-01,4.660587310791015625e-01,1.611682474613189697e-01,4.995737075805664062e-01,2.852223515510559082e-01,4.143960773944854736e-01,3.911270201206207275e-01,5.798805356025695801e-01,4.185774624347686768e-01,3.242910504341125488e-01,3.909824788570404053e-01,2.386755496263504028e-01,1.574820727109909058e-01,2.263557463884353638e-01,3.274104297161102295e-01,3.145461380481719971e-01,4.349426031112670898e-01,4.665808379650115967e-01,9.474287182092666626e-02,2.655295431613922119e-01,2.339383959770202637e-01,2.565888464450836182e-01,2.928641438484191895e-01,3.348916172981262207e-01,4.191772043704986572e-01,2.831924557685852051e-01,3.571999371051788330e-01,4.691612720489501953e-01,3.401217162609100342e-01,5.024649500846862793e-01,5.026029348373413086e-01,3.830453753471374512e-01,3.490720689296722412e-01,3.393659293651580811e-01,3.808636367321014404e-01,5.170910954475402832e-01,6.109534502029418945e-01,1.419662088155746460e-01
-8.160307072103023529e-03,-8.232929557561874390e-02,-1.980106532573699951e-01,2.026168815791606903e-02,9.486407786607742310e-02,1.578610576689243317e-02,2.168454788625240326e-02,8.074275404214859009e-02,8.483125269412994385e-02,9.889060258865356445e-02,7.372597604990005493e-02,-1.310003697872161865e-01,-1.120838746428489685e-01,6.802458316087722778e-02,1.639011502265930176e-01,1.182917132973670959e-02,-1.130966693162918091e-01,-1.120193675160408020e-02,8.142310380935668945e-02,-2.068820409476757050e-02,-1.049753874540328979e-01,-5.795916169881820679e-02,-1.481589078903198242e-01,-1.201741099357604980e-01,6.325710564851760864e-02,-7.913868129253387451e-02,3.575201332569122314e-02,-1.468140035867691040e-01,2.452679909765720367e-02,1.037504300475120544e-01,8.264075964689254761e-02,7.805446535348892212e-02,7.313239574432373047e-02,-1.171015650033950806e-01,-1.744214817881584167e-02,9.003185480833053589e-02,-1.539460383355617523e-02,-1.316027194261550903e-01,3.450568183325231075e-04,3.521818900480866432e-03
5.899591445922851562e-01,7.427382469177246094e-01,8.340543508529663086e-01,1.139144182205200195e+00,6.659628748893737793e-01,8.305106163024902344e-01,1.038000583648681641e+00,3.779451251029968262e-01,6.067788600921630859e-01,4.435960054397583008e-01,1.093751907348632812e+00,8.403615951538085938e-01,8.380165100097656250e-01,7.781040668487548828e-01,4.050200581550598145e-01,9.018605351448059082e-01,1.097000956535339355e+00,5.979681611061096191e-01,1.005652427673339844e+00,6.437984704971313477e-01,7.359358072280883789e-01,1.003424644470214844e+00,8.374871611595153809e-01,7.483140826225280762e-01,7.570951581001281738e-01,5.709221363067626953e-01,7.654871940612792969e-01,7.155624032020568848e-01,1.043970227241516113e+00,4.006429612636566162e-01,6.107417345046997070e-01,9.255759418010711670e-02,7.749415636062622070e-01,6.237466335296630859e-01,9.844881892204284668e-01,6.427523493766784668e-01,4.900985062122344971e-01,9.354544878005981445e-01,1.057808041572570801e+00,6.877239346504211426e-01
6.480661034584045410e-01,5.941185355186462402e-01,5.957077741622924805e-01,7.758195400238037109e-01,6.012467741966247559e-01,5.235250592231750488e-01,5.832083821296691895e-01,5.946429371833801270e-01,6.031543016433715820e-01,4.170162975788116455e-01,8.153286576271057129e-01,7.317484617233276367e-01,7.427326440811157227e-01,6.719310283660888672e-01,5.904939174652099609e-01,5.201031565666198730e-01,4.882231950759887695e-01,4.967797100543975830e-01,4.707469344139099121e-01,7.572485804557800293e-01,8.828145861625671387e-01,6.895633339881896973e-01,6.716937422752380371e-01,7.459982037544250488e-01,6.728378534317016602e-01,6.510261893272399902e-01,6.279228329658508301e-01,6.163918375968933105e-01,5.681725144386291504e-01,7.287272810935974121e-01,5.916569232940673828e-01,5.681656002998352051e-01,5.879575610160827637e-01,7.653502225875854492e-01,4.845318794250488281e-01,7.870823740959167480e-01,6.498067975044250488e-01,5.080161690711975098e-01,5.874116420745849609e-01,5.697129964828491211e-01
9.565745294094085693e-02,6.662169098854064941e-01,3.847905099391937256e-01,3.199850320816040039e-01,2.443944662809371948e-01,2.916032969951629639e-01,5.565010309219360352e-01,7.223850488662719727e-01,4.340932965278625488e-01,4.410266280174255371e-01,4.008101224899291992e-01,3.778424263000488281e-01,4.837538599967956543e-01,4.148459136486053467e-01,5.425369143486022949e-01,4.099159538745880127e-01,3.478518724441528320e-01,4.071114659309387207e-01,4.574280977249145508e-01,4.904278218746185303e-01,1.567148715257644653e-01,5.432215332984924316e-01,6.846035718917846680e-01,3.299170732498168945e-01,4.457378089427947998e-01,5.886821746826171875e-01,2.796947956085205078e-01,5.052677392959594727e-01,3.447354137897491455e-01,3.965730369091033936e-01,3.978789150714874268e-01,4.702689647674560547e-01,3.146592974662780762e-01,4.898046255111694336e-01,3.371616601943969727e-01,5.503212809562683105e-01,5.669291019439697266e-01,7.965793013572692871e-01,3.903605639934539795e-01,4.721024036407470703e-01
1.661315709352493286e-01,3.711335957050323486e-01,3.292745053768157959e-01,3.168043494224548340e-01,6.279724836349487305e-01,5.916243195533752441e-01,6.019440293312072754e-01,4.092310070991516113e-01,4.095192253589630127e-01,1.080915108323097229e-01,3.550167083740234375e-01,7.326254248619079590e-01,6.874695420265197754e-01,5.568593144416809082e-01,4.808185100555419922e-01,3.829787969589233398e-01,4.520221650600433350e-01,6.799860596656799316e-01,5.183333158493041992e-01,3.762174844741821289e-01,4.996782243251800537e-01,5.167308449745178223e-01,5.724813342094421387e-01,3.176846206188201904e-01,3.967075049877166748e-01,4.104464054107666016e-01,4.858883619308471680e-01,4.787073135375976562e-01,3.418548107147216797e-01,4.893265664577484131e-01,3.632127046585083008e-01,4.014021754264831543e-01,5.007865428924560547e-01,4.331916868686676025e-01,5.887466073036193848e-01,4.919796288013458252e-01,4.001950025558471680e-01,6.746616959571838379e-01,6.800128221511840820e-01,3.588311076164245605e-01
-2.733138017356395721e-02,-8.852495998144149780e-02,-2.564734220504760742e-02,9.229247272014617920e-02,6.875997781753540039e-02,-1.436552256345748901e-01,6.584221124649047852e-02,1.813908852636814117e-02,-1.099700778722763062e-01,5.642393231391906738e-02,-4.813041165471076965e-02,-1.108143031597137451e-01,1.387656331062316895e-01,-7.229960709810256958e-02,1.257890611886978149e-01,-1.344080120325088501e-01,3.940578177571296692e-02,-1.086358577013015747e-01,-1.042382046580314636e-01,5.963091179728507996e-02,-1.438802927732467651e-01,-1.180358231067657471e-01,-3.826958686113357544e-02,-9.863915294408798218e-02,-1.000157296657562256e-01,-3.907342907041311264e-03,5.480971932411193848e-02,-4.772833362221717834e-02,-5.035701021552085876e-02,3.165806457400321960e-02,-7.237681746482849121e-02,-1.011639162898063660e-01,-1.370248198509216309e-02,1.261614449322223663e-02,-5.370270833373069763e-02,-1.049518138170242310e-01,-4.955126345157623291e-02,6.531801819801330566e-02,1.402046531438827515e-01,-5.091517232358455658e-03
7.800577878952026367e-01,7.515793442726135254e-01,6.022699475288391113e-01,5.459941625595092773e-01,6.272241473197937012e-01,6.490705609321594238e-01,5.857533216476440430e-01,7.578238844871520996e-01,5.809066295623779297e-01,7.807044982910156250e-01,7.171754837036132812e-01,6.278807520866394043e-01,5.875765681266784668e-01,6.310620307922363281e-01,5.320050120353698730e-01,5.789250731468200684e-01,7.334524989128112793e-01,7.768855094909667969e-01,4.996705651283264160e-01,6.132615208625793457e-01,8.325307369232177734e-01,7.176576256752014160e-01,5.795009136199951172e-01,6.126080155372619629e-01,6.006507873535156250e-01,6.006208658218383789e-01,5.822303295135498047e-01,8.121636509895324707e-01,7.368901968002319336e-01,8.156326413154602051e-01,5.966901779174804688e-01,8.046096563339233398e-01,7.587397098541259766e-01,6.195095777511596680e-01,8.488799333572387695e-01,7.051860094070434570e-01,8.579239249229431152e-01,7.592795491218566895e-01,7.061265110969543457e-01,5.869743227958679199e-01
